state_district,election,name,party,incumbent_challenger_open,receipts,from_individuals,from_committees,from_candidate,disbursements,cash_on_hand,debts
TX09,2018,HERNANDEZ CHRISTIAN,Democratic Party,Challenger,100.0,0.0,0.0,100.0,100.0,0.0,0.0
TX09,2018,ROGERS LAKESHA DONYEIL,Other,Challenger,11267.43,11267.43,0.0,0.0,8230.21,3037.22,0.0
TX10,2018,MCCAUL MICHAEL,Republican Party,Incumbent,1385579.37,751936.37,561627.27,0.0,1053225.0,438079.33,0.0
TX10,2018,CADIEN TAWANA W.,Democratic Party,Challenger,2423.13,1413.13,0.0,1000.0,11400.58,-10800.67,31243.37
TX10,2018,DEGROW RICHIE,Democratic Party,Challenger,6076.13,4803.0,0.0,1273.13,6068.13,8.0,0.0
TX10,2018,EDEN MADELINE KATHERINE,Democratic Party,Challenger,2995.0,2970.0,0.0,25.0,25.0,2970.0,13593.09
TX10,2018,HARRIS MATT,Democratic Party,Challenger,5115.0,5115.0,0.0,0.0,911.23,4203.77,0.0
TX10,2018,NELSON KEVIN,Democratic Party,Challenger,26219.21,0.0,0.0,26219.21,4787.95,21431.26,22000.0
TX10,2018,SIEGEL MICHAEL,Democratic Party,Challenger,177679.62,155270.01,11150.0,6535.11,130827.13,46852.49,5000.0
TX10,2018,STONE RYAN HENRY,Democratic Party,Challenger,15482.37,15129.26,0.0,314.31,15482.37,0.0,0.0
TX10,2018,WALKER TAMI LEANE,Democratic Party,Challenger,41941.12,9295.0,150.0,28496.12,41979.46,0.0,0.0
TX11,2018,CONAWAY MICHAEL HONORABLE,Republican Party,Incumbent,1701959.23,657873.09,994665.87,0.0,1557734.21,1510468.12,0.0
TX11,2018,CASAS MASON,Democratic Party,Challenger,902.72,0.0,0.0,410.0,488.41,414.31,410.0
TX11,2018,LEEDER VIRGINIA LOUISE,Democratic Party,Challenger,48489.01,48389.01,0.0,100.0,42105.39,6383.62,0.0
TX11,2018,MYERS THOMAS PAUL,Republican Party,Challenger,6638.0,2470.0,200.0,3968.0,6637.61,0.0,0.0
TX12,2018,GRANGER KAY,Republican Party,Incumbent,1671633.1,1077342.33,580446.02,0.0,1255832.38,860252.54,0.0
TX12,2018,ADIA VANESSA MICHELLE,Democratic Party,Challenger,106715.19,105522.71,0.0,1050.0,55874.35,50696.32,0.0
TX13,2018,THORNBERRY MAC,Republican Party,Incumbent,1131705.43,646197.64,483300.0,0.0,1160012.55,476723.39,0.0
TX13,2018,SAGAN GREGORY T. MR.,Democratic Party,Challenger,21414.06,17869.81,2500.0,1044.25,24109.13,2709.9,0.0
TX14,2018,WEBER RANDY,Republican Party,Incumbent,557622.45,321195.0,235750.0,0.0,475496.44,450254.61,124000.0
TX14,2018,BELL ADRIENNE,Democratic Party,Challenger,105067.44,96583.51,4324.85,0.0,98931.73,6135.71,1260.68
TX14,2018,SARGENT WILLIAM KEDZIE ,Republican Party,Challenger,29508.0,16549.0,0.0,101.0,29506.0,0.0,0.0
TX15,2018,GONZALEZ VICENTE,Democratic Party,Incumbent,985424.56,459479.48,525945.08,0.0,251761.96,854163.2,500000.0
TX15,2018,WESTLEY TIMMY LEE,Republican Party,Challenger,7491.0,6497.0,0.0,978.0,6849.0,729.0,0.0
TX16,2018,CARRILLO JOHN RENE,Democratic Party,Open,3220.0,0.0,0.0,0.0,0.0,0.0,0.0
TX16,2018,CHAVEZ NORMA PRISCILLA MS.,Democratic Party,Open,13954.0,3876.0,0.0,8375.0,14621.46,680.5,0.0
TX16,2018,ESCOBAR VERONICA,Democratic Party,Open,1185637.69,842563.54,269590.11,0.0,947185.43,238452.26,0.0
TX16,2018,FENENBOCK DORI,Democratic Party,Open,1051375.77,636556.08,8850.0,400030.0,1036804.18,14571.59,400030.0
TX16,2018,GARCIA ENRIQUE MR.,Democratic Party,Open,108220.79,17024.41,0.0,0.0,108245.79,-25.0,0.0
TX16,2018,GARCIA-URESTE ALIA,Republican Party,Open,165.0,160.0,0.0,5.0,0.45,164.55,0.0
TX16,2018,TILGHMAN JEROME LEANDER,Democratic Party,Open,29024.0,2501.0,0.0,26526.0,29027.0,0.0,0.0
TX16,2018,WILLIAMS SAMUEL LEE JR,Other,Open,5578.94,586.16,792.78,4200.0,1788.9,3790.04,4000.0
TX17,2018,FLORES BILL,Republican Party,Incumbent,1072083.54,269405.86,764957.02,0.0,485902.4,841517.51,0.0
TX17,2018,KENNEDY RICHARD,Democratic Party,Challenger,81777.57,23684.04,0.0,57818.53,71931.11,9946.46,26456.03
TX17,2018,MANTEY DALE S,Democratic Party,Challenger,25471.0,21471.0,0.0,4000.0,14878.37,1411.34,0.0
TX17,2018,STURM SCOTT 1974,Democratic Party,Challenger,95.0,95.0,0.0,0.0,0.0,95.0,0.0
TX18,2018,LEE SHEILA JACKSON,Democratic Party,Incumbent,452824.59,285267.22,163557.37,0.0,435691.07,136970.53,0.0
TX18,2018,PATE AVA,Republican Party,Challenger,9693.41,5430.0,0.0,4263.41,5807.98,4240.07,0.0
TX18,2018,PETERKA JESSICA LEE,Other,Challenger,0.0,0.0,0.0,0.0,2284.76,-2284.76,0.0
TX18,2018,SPENCER LUKE,Other,Challenger,7186.96,1934.68,0.0,5252.28,6448.0,738.96,0.0
TX19,2018,ARRINGTON JODEY COOK,Republican Party,Incumbent,1053268.8,695978.47,332069.51,0.0,448199.46,861455.81,0.0
TX19,2018,EPSTEIN DANIEL JACOB,Democratic Party,Challenger,39787.09,33656.47,0.0,1830.62,37934.66,1852.43,0.0
TX19,2018,LEVARIO MIGUEL ANTONIO MR. PHD,Democratic Party,Challenger,55271.59,48905.44,1025.0,0.0,50895.16,4376.43,0.0
TX20,2018,CASTRO JOAQUIN,Democratic Party,Incumbent,764506.43,329608.11,421300.0,0.0,674671.2,217067.43,0.0
TX21,2018,ANDARZA IVAN ARTURO,Republican Party,Open,8896.77,1035.0,0.0,7861.77,8235.6,661.17,0.0
TX21,2018,CANSECO FRANCISCO 'QUICO',Republican Party,Open,22361.49,22125.0,0.0,236.49,22361.49,127821.13,122923.39
TX21,2018,CROWE DERRICK CHAD MR.,Democratic Party,Open,179231.36,168947.91,2500.0,1955.0,178923.57,307.79,0.0
TX21,2018,GARZA MAURO EVERETT MR.,Republican Party,Open,148134.0,2700.0,0.0,145434.0,119108.52,29025.48,219338.01
TX21,2018,HAGEN FOSTER,Republican Party,Open,13685.01,0.0,0.0,13685.01,13685.01,0.0,0.0
TX21,2018,ISAAC JASON,Republican Party,Open,250814.56,239639.56,9000.0,2175.0,250170.15,644.41,675.0
TX21,2018,KOPSER JOSEPH,Democratic Party,Open,1594724.99,1331097.46,74973.97,32177.5,1230359.42,364365.57,25000.0
TX21,2018,KRAUSE RYAN PATRICK,Republican Party,Open,29903.07,10918.39,0.0,18984.68,29430.15,472.92,9498.62
TX21,2018,MCCALL BRIAN MATTHEW,Republican Party,Open,309015.14,181286.0,4000.0,123708.44,253652.55,55362.59,118371.28
TX21,2018,MCFADDEN ELLIOTT JAMES,Democratic Party,Open,114019.7,92191.3,750.0,20336.42,114019.7,0.0,0.0
TX21,2018,MELTON RIXI,Democratic Party,Open,5521.82,4240.48,0.0,1281.34,3866.34,1655.48,0.0
TX21,2018,NARVAIZ SUSAN,Republican Party,Open,70783.65,24085.0,0.0,46545.84,70213.07,570.58,0.0
TX21,2018,NEGLEY WILLIAM W.,Republican Party,Open,338097.5,227612.01,0.0,110485.49,338057.42,40.08,117947.95
TX21,2018,POTEET ALONZO MARCUS MR. III,Republican Party,Open,27518.18,6795.67,0.0,20722.51,30835.17,-3316.99,15158.99
TX21,2018,PRUITT AUTRY,Republican Party,Open,13191.0,13191.0,0.0,0.0,13191.0,0.0,7000.0
TX21,2018,ROY CHIP,Republican Party,Open,936938.73,828540.87,107089.29,1308.57,746665.47,190273.26,0.0
TX21,2018,SARVER JENIFER,Republican Party,Open,213468.8,200472.82,4500.0,8495.98,208073.06,5395.74,0.0
TX21,2018,STOVALL ROBERT,Republican Party,Open,159554.5,118019.0,5500.0,36035.0,157404.17,2150.33,69900.0
TX21,2018,TEMPLE SAMUEL,Republican Party,Open,14581.7,14581.7,0.0,0.0,14405.05,86.77,0.0
TX21,2018,WAKELY THOMAS MR.,Democratic Party,Open,7572.37,5572.37,0.0,2000.0,7572.37,0.0,15226.27
TX21,2018,WARDLAW PEGGY,Republican Party,Open,17095.0,3405.0,0.0,13690.0,12289.92,4805.08,13690.0
TX21,2018,WILSON MARY E,Democratic Party,Open,111826.79,75555.49,1120.02,33854.47,110999.72,827.07,15763.82
TX21,2018,SMITH LAMAR*,Republican Party,Incumbent,645160.73,377068.45,268040.0,0.0,559404.42,668212.96,0.0
TX22,2018,OLSON PETER G.,Republican Party,Incumbent,1061636.72,360093.01,698172.27,0.0,1266213.75,253266.53,0.0
TX22,2018,BROWN II STEPHEN KEITH,Democratic Party,Challenger,55029.07,17354.31,4218.76,33138.0,53215.97,1813.1,33138.0
TX22,2018,GIBSON MARK,Democratic Party,Challenger,19877.79,9607.0,0.0,8745.0,24793.52,-4915.73,8245.0
TX22,2018,GREEN JAMES,Republican Party,Challenger,9345.64,450.0,0.0,6895.64,9355.47,0.0,6895.64
TX22,2018,JOHNSON MARGARITA RUIZ,Democratic Party,Challenger,18523.0,2170.0,0.0,16353.0,15953.0,2570.0,15953.0
TX22,2018,KULKARNI SRI PRESTON,Democratic Party,Challenger,448680.57,383954.67,14601.0,50124.9,359246.4,89434.17,8000.0
TX22,2018,NGUYEN DANNY QUOC MR. CCIM,Republican Party,Challenger,162877.45,46310.0,0.0,116300.0,162801.98,75.47,67997.81
TX22,2018,PLUMMER LETITIA,Democratic Party,Challenger,132843.07,117235.88,8582.0,2943.56,128626.02,4217.05,2350.0
TX22,2018,SWENY SARA KELLEN MRS.,Other,Challenger,4286.26,2902.5,0.0,1383.76,2667.86,1618.4,0.0
TX22,2018,ZMRHAL ERIC,Republican Party,Challenger,19413.15,14060.0,0.0,5353.15,21803.36,6165.89,0.0
TX23,2018,HURD WILLIAM,Republican Party,Incumbent,3057982.97,846976.79,1232262.2,0.0,1068815.53,2019313.86,0.0
TX23,2018,ARREDONDO-LYNCH ALMA D.D.S,Republican Party,Challenger,31465.0,11465.0,0.0,20000.0,30836.54,628.46,20000.0
TX23,2018,CANALES JUDITH ANN,Democratic Party,Challenger,39055.05,26159.0,0.0,10196.05,35109.0,3946.05,12600.0
TX23,2018,HILDT ROBERT TRAVIS,Other,Challenger,8000.0,0.0,0.0,0.0,8000.0,100.0,0.0
TX23,2018,HULINGS JAY,Democratic Party,Challenger,610590.01,482625.66,100800.0,9373.97,610584.03,5.98,75941.76
TX23,2018,JONES GINA ORTIZ,Democratic Party,Challenger,2256366.75,1573895.86,272300.2,200.0,1105515.38,1150851.37,0.0
TX23,2018,TREVINO RICARDO JOSE JR,Democratic Party,Challenger,56021.38,40944.77,6290.83,3285.78,43103.09,16488.49,3285.78
TX23,2018,VILLESCAZ ANGELA,Democratic Party,Challenger,2535.0,535.0,0.0,0.0,4154.3,-1919.3,2030.0
TX24,2018,MARCHANT KENNY E MR.,Republican Party,Incumbent,955162.82,220828.0,658377.27,0.0,419660.79,1917612.98,0.0
TX24,2018,ALLEN EDWARD,Democratic Party,Challenger,13344.39,9738.0,10.0,3596.39,13276.99,67.4,0.0
TX24,2018,BIGGAN JOHN,Democratic Party,Challenger,86564.64,63328.0,0.0,19236.64,86564.64,0.0,0.0
TX24,2018,MCDOWELL JAN,Democratic Party,Challenger,61324.12,56286.14,0.0,0.0,33351.34,28091.22,0.0
TX25,2018,WILLIAMS ROGER,Republican Party,Incumbent,1119040.5,231859.05,376195.0,0.0,820968.47,1217471.63,9576.66
TX25,2018,HANSEN EDWARD WESTERGAARD,Democratic Party,Challenger,53232.28,30752.28,0.0,17480.0,56648.35,-3316.07,20957.28
TX25,2018,OLIVER JULIE LYNN,Democratic Party,Challenger,202190.29,190798.38,450.0,6924.49,124044.52,78145.77,3125.0
TX25,2018,PANDA CHETAN,Democratic Party,Challenger,116152.57,113107.33,0.0,0.0,109650.27,3361.68,0.0
TX25,2018,PERRI CHRISTOPHER MICHAEL,Democratic Party,Challenger,238362.99,161531.06,1500.0,71191.93,236658.26,1704.73,68390.0
TX25,2018,THOMAS KATHI,Democratic Party,Challenger,40355.2,36355.2,0.0,0.0,42616.97,1637.66,2636.55
TX26,2018,BURGESS MICHAEL C. DR.,Republican Party,Incumbent,1379429.25,466262.9,895800.62,0.0,1403925.5,453608.74,0.0
TX26,2018,BERSHAD IRA MR.,Democratic Party,Challenger,11252.02,11252.02,0.0,0.0,11197.48,53.64,0.0
TX26,2018,BIRKENSTOCK VERONICA,Republican Party,Challenger,193718.19,75484.89,0.0,117411.72,191883.01,1835.18,98206.82
TX26,2018,FAGAN LINSEY,Democratic Party,Challenger,94235.23,89062.05,0.0,1173.18,67627.43,26707.8,0.0
TX26,2018,FISHER WILLIAM CARL,Democratic Party,Challenger,94441.14,80985.38,0.0,9455.76,80789.71,13651.43,0.0
TX26,2018,WANNAMAKER JOHN K,Democratic Party,Challenger,93.4,59.41,0.0,33.99,148.25,55.15,0.0
TX27,2018,BARRERA RAUL (ROY),Democratic Party,Open,12296.18,7696.18,0.0,2600.0,10202.04,4800.49,4982.46
TX27,2018,BRUUN BECH,Republican Party,Open,662739.22,518989.22,143750.0,0.0,661400.68,1338.54,7894.45
TX27,2018,CUTRIGHT JUDITH LYNN,Other,Open,3050.0,1050.0,0.0,2000.0,2442.12,607.88,5495.7
TX27,2018,HOLGUIN ERIC,Democratic Party,Open,93570.68,92570.68,1000.0,0.0,83112.0,10458.68,0.0
TX27,2018,MAPP CHRIS,Republican Party,Open,47913.5,20240.0,0.0,20123.5,50942.4,-3028.9,74017.14
TX27,2018,MCDONALD RONNIE CHARLES,Democratic Party,Open,15135.14,15135.14,0.0,0.0,15561.6,73.54,0.0
TX27,2018,PEREZ MARTY,Republican Party,Open,153231.07,1046.84,0.0,152000.0,135961.85,17269.22,24000.0
TX27,2018,WESTERGREN MICHAEL J,Democratic Party,Open,12683.0,550.0,0.0,0.0,9144.0,3538.0,3125.0
TX27,2018,CLOUD MICHAEL,Republican Party,Incumbent,394633.29,373132.69,21500.0,0.0,375011.95,19621.34,18778.54
TX27,2018,FARENTHOLD RANDOLPH BLAKE*,Republican Party,Incumbent,461858.35,269598.07,191181.62,0.0,495947.1,3355.56,0.0
TX28,2018,CUELLAR HENRY R.,Democratic Party,Incumbent,1212620.79,371664.09,818325.0,13500.0,878162.98,2412241.86,0.0
TX29,2018,GARCIA ROEL,Democratic Party,Open,57705.75,29755.06,0.0,27950.69,45025.39,-24267.21,0.0
TX29,2018,GARCIA SYLVIA R,Democratic Party,Open,872971.3,452883.06,312737.18,3130.0,723560.38,149410.92,50000.0
TX29,2018,JAVED MUHAMMAD TAHIR,Democratic Party,Open,1823378.33,485722.0,0.0,1333416.0,1812871.05,10507.28,325527.5
TX29,2018,MONTIEL CARMEN,Republican Party,Open,34736.95,25199.85,0.0,9537.1,32228.78,2508.17,1656.12
TX29,2018,MORALES HECTOR ADRIAN MR.,Democratic Party,Open,11178.04,11073.04,0.0,105.0,10777.16,375.78,0.0
TX29,2018,PHILLIP ARNOLD ARONOFF,Republican Party,Open,52560.03,43560.03,4000.0,5000.0,35183.83,17376.2,5000.0
TX29,2018,REYES AUGUSTINE H,Democratic Party,Open,23552.73,20427.73,0.0,3125.0,20278.84,3273.89,0.0
TX29,2018,VALENCIA PEDRO,Democratic Party,Open,5598.35,2573.35,0.0,3025.0,5566.46,31.89,1458.47
TX29,2018,ZOUBOULIKOS-BLANCO JAIMY ANNETTE,Republican Party,Open,31675.96,1150.0,0.0,30525.96,24582.76,7093.2,33650.96
TX29,2018,GREEN RAYMOND E. 'GENE'*,Democratic Party,Incumbent,504470.48,89729.3,410250.0,0.0,654663.79,928456.53,200.0
TX30,2018,JOHNSON EDDIE BERNICE,Democratic Party,Incumbent,304430.77,107310.0,197120.77,0.0,188666.35,202587.47,0.0
TX30,2018,CARAWAY BARBARA LEN MALLORY,Democratic Party,Challenger,79004.76,75465.0,1000.0,1800.0,77103.94,2112.11,22220.0
TX31,2018,CARTER JOHN R. REP.,Republican Party,Incumbent,1015416.85,516294.45,496612.26,0.0,881264.97,537561.4,0.0
TX31,2018,CLARK MIKE,Democratic Party,Challenger,16533.22,15997.56,0.0,535.57,17102.06,513.63,5400.0
TX31,2018,HEGAR MARY JENNINGS MJ,Democratic Party,Challenger,1618359.43,1547243.76,59885.26,7230.41,746072.87,867266.98,0.0
TX31,2018,LESTER RICHARD KENT,Democratic Party,Challenger,209924.9,29259.9,500.0,180000.0,209924.9,0.0,59579.49
TX31,2018,MANN CHRISTINE EADY,Democratic Party,Challenger,95312.0,86235.01,0.0,2114.26,89916.04,4047.27,0.0
TX31,2018,SWEENEY MIKE,Republican Party,Challenger,56221.11,53221.11,0.0,3000.0,55126.96,1912.75,22296.76
TX32,2018,SESSIONS PETE MR.,Republican Party,Incumbent,2750175.94,1423675.31,1318177.06,0.0,1380572.75,1873742.32,0.0
TX32,2018,ALLRED COLIN,Democratic Party,Challenger,1916601.47,1716020.6,140678.8,25000.0,973962.63,942638.84,44978.5
TX32,2018,DEE MICHAEL,Other,Challenger,777.14,0.0,0.0,777.14,0.0,777.14,777.14
TX32,2018,MARSHALL RONALD WILLIAM,Democratic Party,Challenger,3661.07,16.07,0.0,3645.0,3512.34,0.0,0.0
TX32,2018,MATERNOWSKI TODD,Democratic Party,Challenger,5731.0,5731.0,0.0,0.0,5709.42,-102.36,0.0
TX32,2018,MEIER EDWARD,Democratic Party,Challenger,1016874.1,1007210.3,2500.0,0.0,1016708.2,165.9,0.0
TX32,2018,PELLETT DANIELLE JESSICA,Democratic Party,Challenger,15976.72,15496.72,0.0,480.0,14220.45,1816.27,0.0
TX32,2018,RODRIGUEZ GEORGE,Democratic Party,Challenger,133793.68,123229.0,0.0,8192.75,133824.5,0.0,0.0
TX32,2018,SALERNO LILLIAN,Democratic Party,Challenger,698945.72,662536.62,19000.0,17409.1,681804.02,17141.7,0.0
TX32,2018,SHIPP BRETT R.,Democratic Party,Challenger,127727.18,113561.21,500.0,9001.0,127727.18,0.0,0.0
TX33,2018,VEASEY MARC ALLISON MR.,Democratic Party,Incumbent,1078536.5,470980.3,603556.2,0.0,955717.53,492174.92,0.0
TX33,2018,BILLUPS WILLIE KAILAWN,Republican Party,Challenger,61830.17,55330.17,0.0,6500.0,39974.94,21855.23,0.0
TX34,2018,VELA FILEMON,Democratic Party,Incumbent,795495.72,282269.95,510050.0,0.0,582133.34,443305.94,0.0
TX34,2018,GONZALEZ REY DR.,Republican Party,Challenger,49050.75,9250.75,0.0,39500.0,52341.54,-5136.52,0.0
TX35,2018,DOGGETT LLOYD,Democratic Party,Incumbent,608321.58,304871.17,251503.41,0.0,285166.59,4004937.95,0.0
TX35,2018,ALEXANDER SHERRILL KENNETH,Republican Party,Challenger,10180.69,965.0,0.0,9215.69,16864.62,67.07,0.0
TX35,2018,SMALLING DAVID,Republican Party,Challenger,29478.0,150.0,0.0,29328.0,23548.34,5929.66,28628.0
TX36,2018,BABIN BRIAN,Republican Party,Incumbent,899638.32,467568.15,428800.0,0.0,510963.05,942860.21,0.0
TX36,2018,POWELL JONATHAN A,Democratic Party,Challenger,85489.36,51804.04,0.0,29685.32,82216.12,3651.25,20000.0
TX36,2018,STEELE DAYNA MS.,Democratic Party,Challenger,516859.64,493532.22,10500.0,12577.42,342527.65,174301.99,0.0
UT01,2018,BISHOP ROBERT,Republican Party,Incumbent,851055.95,443178.59,405300.0,0.0,474111.64,561443.62,2859.2
UT01,2018,CASTILLO LEE MR,Democratic Party,Challenger,6272.56,4993.99,0.0,1261.78,5533.89,738.67,1261.78
UT01,2018,DAVIS ADAM,Other,Challenger,840.0,215.0,0.0,500.0,650.28,163.72,500.0
UT01,2018,ELIASON ERIC R,Other,Challenger,232339.0,34339.0,0.0,198000.0,37835.96,194503.04,106000.0
UT01,2018,WEILAND KUT FREDERICK,Democratic Party,Challenger,14372.0,1872.0,0.0,12500.0,12545.26,1084.26,0.0
UT02,2018,STEWART CHRIS,Republican Party,Incumbent,705950.25,290562.64,404787.21,0.0,553778.21,245623.79,0.0
UT02,2018,BURKETT MARY,Republican Party,Challenger,11180.3,5125.12,0.0,6055.18,11180.3,0.0,6055.18
UT02,2018,GARBETT JAN,Other,Challenger,310127.0,69627.0,0.0,240500.0,254619.65,55507.35,229104.15
UT02,2018,GHORBANI SHIREEN SARAH,Democratic Party,Challenger,109604.65,105668.34,80.0,1637.83,43706.55,65898.1,0.0
UT02,2018,SNOW MISTY K,Democratic Party,Challenger,7726.74,4647.67,0.0,0.0,7685.28,41.46,0.0
UT03,2018,AINGE TANNER D,Republican Party,Open,296913.0,211515.0,1000.0,65398.0,296904.0,0.0,65331.07
UT03,2018,BENNETT JAMES MCKAY,Other,Open,19190.0,19190.0,0.0,0.0,21304.84,0.0,0.0
UT03,2018,BUCHMAN JOSEPH GEDDES DR. PHD,Other,Open,9326.0,4326.0,0.0,0.0,10233.42,-200.49,0.0
UT03,2018,HENDERSON DEIDRE,Republican Party,Open,37065.0,29565.0,7500.0,0.0,37065.0,0.0,0.0
UT03,2018,WHALEN SEAN W,Other,Open,39174.15,30883.52,0.0,8290.63,39174.15,0.0,0.0
UT03,2018,CURTIS JOHN,Republican Party,Incumbent,1331934.58,831660.3,370700.0,100000.0,1248724.84,83209.74,75000.0
UT03,2018,ALLEN KATHRY,Democratic Party,Challenger,867774.87,862174.87,5600.0,0.0,861154.25,6620.62,0.0
UT03,2018,DAW BRAD,Republican Party,Challenger,6823.0,6823.0,0.0,0.0,6823.0,0.0,0.0
UT03,2018,DAYTON MARGARET,Republican Party,Challenger,57290.0,52290.0,5000.0,0.0,57290.0,0.0,0.0
UT03,2018,HERROD CHRIS NILES,Republican Party,Challenger,14679.55,18984.92,0.0,-4305.37,10489.81,0.0,0.0
UT03,2018,HERROD CHRISTOPHER NILES,Republican Party,Challenger,259379.22,240184.59,18500.0,-4305.37,255189.48,0.0,0.0
UT03,2018,KIDD DAMIAN,Republican Party,Challenger,27286.22,9036.0,0.0,18250.22,27286.22,0.0,16750.22
UT03,2018,SINGER JAMES COURAGE,Democratic Party,Challenger,4659.0,4659.0,0.0,0.0,5081.16,-654.7,0.0
UT04,2018,LOVE MIA,Republican Party,Incumbent,3309541.85,2393794.59,791640.06,0.0,2263746.96,1233151.4,0.0
UT04,2018,MCADAMS BEN,Democratic Party,Challenger,1677140.84,1464434.27,209483.49,0.0,428105.94,1249034.9,0.0
UT04,2018,MCDONALD DARLENE,Democratic Party,Challenger,49924.53,32520.51,0.0,17377.5,48692.45,1232.08,11500.0
UT04,2018,MOTT-SMITH MARLA LOUISE,Democratic Party,Challenger,21423.71,11049.0,0.0,10374.71,21428.71,0.0,0.0
UT04,2018,TAYLOR TOM,Democratic Party,Challenger,10964.83,10510.43,0.0,208.2,4643.71,5470.21,0.0
VT01,2018,WELCH PETER,Democratic Party,Incumbent,561749.18,115014.44,438050.0,0.0,407470.44,2083775.18,0.0
VT01,2018,FREILICH DANIEL ADAM,Democratic Party,Challenger,53075.56,51622.88,0.0,1452.68,35143.74,-1269.38,0.0
VA01,2018,WITTMAN ROBERT J MR.,Republican Party,Incumbent,1135747.14,600840.67,522652.05,0.0,950278.57,1077963.17,0.0
VA01,2018,HICKS TOM,Democratic Party,Challenger,49180.19,25085.18,0.0,24080.01,49180.19,0.0,0.0
VA01,2018,SANTANA EDWIN JR,Democratic Party,Challenger,59332.35,56662.72,2500.0,0.0,58426.58,905.77,0.0
VA01,2018,SAWYERS RYAN,Democratic Party,Challenger,124450.12,39262.77,2500.0,82686.1,124450.12,0.0,0.0
VA01,2018,SUDDARTH JOHN,Democratic Party,Challenger,92041.4,54963.02,1500.0,35578.38,91219.57,821.83,0.0
VA01,2018,WILLIAMS VANGIE,Democratic Party,Challenger,97837.79,94168.43,0.0,0.0,67922.7,29915.09,3669.36
VA02,2018,TAYLOR SCOTT W. MR.,Republican Party,Incumbent,2741096.01,1770149.08,748310.61,0.0,1799557.57,1006505.83,0.0
VA02,2018,BELOTE DAVE,Democratic Party,Challenger,192065.13,189765.13,2300.0,0.0,192065.13,0.0,0.0
VA02,2018,BROWN SHAUN DENISE,Democratic Party,Challenger,716268.76,4663.34,0.0,711605.42,716754.32,18.98,5380.0
VA02,2018,JONES MARY,Republican Party,Challenger,89806.14,89429.67,0.0,376.47,89667.33,138.81,0.0
VA02,2018,LURIA ELAINE,Democratic Party,Challenger,1318925.69,849932.06,148716.74,3903.7,500507.39,818418.3,4500.0
VA02,2018,MALLARD KAREN POWERS MRS.,Democratic Party,Challenger,72578.4,66260.54,3698.0,2619.86,71766.93,811.47,0.0
VA03,2018,SCOTT ROBERT C MR,Democratic Party,Incumbent,365016.28,114716.7,246469.08,0.0,289184.16,186756.92,3191.43
VA04,2018,MCEACHIN ASTON DONALD,Democratic Party,Incumbent,654831.65,298491.39,350607.48,0.0,490542.05,443300.01,0.0
VA04,2018,FENTY SHION,Republican Party,Challenger,13287.75,10587.97,0.0,2699.78,13079.79,207.96,2611.8
VA04,2018,MCADAMS RYAN A. MR.,Republican Party,Challenger,63108.83,57073.95,3000.0,500.0,60457.09,2651.74,2534.88
VA04,2018,WELLS PETER JOSEPH,Other,Challenger,201.0,201.0,0.0,0.0,0.0,201.0,0.0
VA05,2018,COCKBURN LESLIE,Democratic Party,Open,1289472.88,1023505.33,37384.49,228000.0,806915.89,482556.99,0.0
VA05,2018,CULLOP BENJAMIN NIEL,Democratic Party,Open,293321.4,221602.48,0.0,66285.63,292268.37,1053.03,60167.2
VA05,2018,HUFFSTETLER ROGER DEAN RD,Democratic Party,Open,1140147.03,953030.0,38250.0,0.0,1130244.92,9902.11,0.0
VA05,2018,RIGGLEMAN DENVER LEE MR. III,Republican Party,Open,217442.53,161241.0,56200.0,0.0,9654.79,207787.74,0.0
VA05,2018,SLATE ADAM,Democratic Party,Open,15832.85,15831.16,0.0,0.0,15832.85,0.0,0.0
VA05,2018,SNEATHERN ANDREW,Democratic Party,Open,272943.07,216733.69,250.0,55722.21,223610.68,49332.39,25000.0
VA05,2018,GARRETT THOMAS ALEXANDER MR. JR.*,Republican Party,Incumbent,549247.29,248427.73,299700.0,0.0,421372.64,141883.52,5509.76
VA06,2018,CLINE BENJAMIN LEE,Republican Party,Open,393628.69,324153.69,69475.0,0.0,308187.54,85441.15,26726.96
VA06,2018,COPPOLA SERGIO MR. II,Democratic Party,Open,5425.97,2845.45,0.0,2580.52,5425.97,0.0,0.0
VA06,2018,DESJADON MICHAEL,Republican Party,Open,49175.0,39175.0,0.0,10000.0,47074.9,2100.1,10000.0
VA06,2018,DUNBAR CYNTHIA,Republican Party,Open,140189.17,88219.31,14750.0,34139.51,139820.39,368.78,41065.42
VA06,2018,HAYWOOD CHARLES W. MR.,Republican Party,Open,72886.34,54359.0,3000.0,15527.34,70820.09,2066.25,41485.77
